Timestamp (seconds passed),SmO2 filtered,HBDiff filtered,O2HB unfiltered,HHb unfiltered,Muscle state
366.463,69.7,23.3,35.9,12.6,2
366.536,69.7,23.3,35.9,12.6,2
366.626,69.7,23.3,35.9,12.6,2
366.795,69.7,23.3,35.9,12.6,2
366.835,69.7,23.3,35.9,12.6,2
366.923,69.7,23.3,35.9,12.6,2
367.027,69.7,23.3,35.9,12.6,2
367.121,69.7,23.3,35.9,12.6,2
367.303,69.7,23.3,35.9,12.6,2
367.325,69.7,23.3,35.9,12.6,2
367.424,69.7,23.3,35.9,12.6,2
367.525,69.7,23.3,35.9,12.6,2
367.630,69.7,23.3,35.9,12.6,2
367.721,69.7,23.3,35.9,12.6,2
367.823,69.7,23.3,35.9,12.6,2
367.927,69.7,23.3,35.9,12.6,2
368.035,69.7,23.3,35.9,12.6,2
368.127,69.8,23.3,35.9,12.6,2
368.250,69.8,23.3,35.9,12.6,2
368.323,69.8,23.3,35.9,12.6,2
368.429,69.8,23.3,35.9,12.6,2
368.515,69.8,23.3,35.9,12.6,2
368.621,69.8,23.3,35.9,12.6,2
368.785,69.8,23.3,35.9,12.6,2
368.811,69.8,23.3,35.9,12.6,2
368.921,69.8,23.3,35.9,12.6,2
369.023,69.8,23.3,35.9,12.6,2
369.115,69.8,23.3,35.9,12.6,2
369.219,69.7,23.3,35.9,12.6,2
369.310,69.7,23.2,35.8,12.6,2
369.418,69.7,23.2,35.8,12.6,2
369.522,69.7,23.2,35.8,12.6,2
369.610,69.7,23.2,35.8,12.6,2
369.716,69.7,23.2,35.8,12.6,2
369.805,69.7,23.2,35.8,12.6,2
369.911,69.7,23.2,35.8,12.6,2
370.013,69.7,23.2,35.8,12.6,2
370.123,69.6,23.2,35.8,12.6,2
370.210,69.6,23.2,35.8,12.6,2
370.319,69.6,23.2,35.8,12.6,2
370.407,69.6,23.2,35.8,12.6,2
370.520,69.6,23.2,35.8,12.6,2
370.617,69.6,23.2,35.8,12.6,2
370.704,69.6,23.2,35.8,12.6,2
370.810,69.6,23.2,35.8,12.6,2
370.918,69.6,23.2,35.8,12.6,2
371.001,69.6,23.2,35.8,12.6,2
371.114,69.6,23.2,35.8,12.6,2
371.200,69.6,23.2,35.8,12.6,2
371.305,69.6,23.2,35.8,12.6,2
371.415,69.6,23.2,35.8,12.6,2
371.506,69.6,23.2,35.8,12.6,2
371.609,69.6,23.2,35.8,12.6,2
371.698,69.6,23.2,35.8,12.6,2
371.851,69.6,23.2,35.8,12.6,2
371.953,69.6,23.2,35.8,12.6,2
371.993,69.6,23.2,35.8,12.6,2
372.104,69.6,23.2,35.8,12.6,2
372.210,69.6,23.2,35.8,12.6,2
372.293,69.6,23.2,35.8,12.6,2
372.406,69.6,23.2,35.8,12.6,2
372.507,69.6,23.2,35.8,12.6,2
372.596,69.6,23.2,35.8,12.6,2
372.704,69.6,23.2,35.8,12.6,2
372.805,69.6,23.2,35.8,12.6,2
372.898,69.6,23.2,35.8,12.6,2
372.998,69.6,23.2,35.8,12.6,2
373.090,69.6,23.2,35.8,12.6,2
373.257,69.6,23.2,35.8,12.6,2
373.299,69.6,23.2,35.8,12.6,2
373.392,69.6,23.2,35.8,12.6,2
373.495,69.6,23.2,35.8,12.6,2
373.601,69.6,23.2,35.8,12.6,2
373.691,69.6,23.2,35.8,12.6,2
373.811,69.6,23.2,35.8,12.6,2
373.883,69.6,23.2,35.8,12.6,2
374.005,69.6,23.2,35.8,12.6,2
374.095,69.5,23.2,35.8,12.6,2
374.188,69.5,23.2,35.8,12.6,2
374.289,69.5,23.2,35.8,12.6,2
374.398,69.5,23.2,35.8,12.6,2
374.499,69.5,23.2,35.8,12.6,2
374.591,69.5,23.2,35.8,12.6,2
374.694,69.5,23.2,35.8,12.6,2
374.790,69.5,23.2,35.8,12.6,2
374.892,69.5,23.2,35.8,12.6,2
374.993,69.5,23.2,35.8,12.6,2
375.086,69.5,23.2,35.8,12.6,2
375.222,69.5,23.2,35.8,12.6,2
375.279,69.6,23.2,35.8,12.6,2
